http://localhost/genre/genre_id/Q699,http://www.wikidata.org/entity/Q699
http://localhost/genre/genre_id/Q482,http://www.wikidata.org/entity/Q482
http://localhost/genre/genre_id/Q338,http://www.wikidata.org/entity/Q338
http://localhost/genre/genre_id/Q4184,http://www.wikidata.org/entity/Q4184
http://localhost/genre/genre_id/Q8253,http://www.wikidata.org/entity/Q8253
http://localhost/genre/genre_id/Q8261,http://www.wikidata.org/entity/Q8261
http://localhost/genre/genre_id/Q24925,http://www.wikidata.org/entity/Q24925
http://localhost/genre/genre_id/Q13136,http://www.wikidata.org/entity/Q13136
http://localhost/genre/genre_id/Q35760,http://www.wikidata.org/entity/Q35760
http://localhost/genre/genre_id/Q37484,http://www.wikidata.org/entity/Q37484
http://localhost/genre/genre_id/Q132311,http://www.wikidata.org/entity/Q132311
http://localhost/genre/genre_id/Q25372,http://www.wikidata.org/entity/Q25372
http://localhost/genre/genre_id/Q36279,http://www.wikidata.org/entity/Q36279
http://localhost/genre/genre_id/Q80930,http://www.wikidata.org/entity/Q80930
http://localhost/genre/genre_id/Q24723,http://www.wikidata.org/entity/Q24723
http://localhost/genre/genre_id/Q40831,http://www.wikidata.org/entity/Q40831
http://localhost/genre/genre_id/Q112983,http://www.wikidata.org/entity/Q112983
http://localhost/genre/genre_id/Q25379,http://www.wikidata.org/entity/Q25379
http://localhost/genre/genre_id/Q191760,http://www.wikidata.org/entity/Q191760
http://localhost/genre/genre_id/Q192782,http://www.wikidata.org/entity/Q192782
http://localhost/genre/genre_id/Q128285,http://www.wikidata.org/entity/Q128285
http://localhost/genre/genre_id/Q83790,http://www.wikidata.org/entity/Q83790
http://localhost/genre/genre_id/Q44342,http://www.wikidata.org/entity/Q44342
http://localhost/genre/genre_id/Q208628,http://www.wikidata.org/entity/Q208628
http://localhost/genre/genre_id/Q128758,http://www.wikidata.org/entity/Q128758
http://localhost/genre/genre_id/Q44563,http://www.wikidata.org/entity/Q44563
http://localhost/genre/genre_id/Q182015,http://www.wikidata.org/entity/Q182015
http://localhost/genre/genre_id/Q186424,http://www.wikidata.org/entity/Q186424
http://localhost/genre/genre_id/Q1196408,http://www.wikidata.org/entity/Q1196408
http://localhost/genre/genre_id/Q1562657,http://www.wikidata.org/entity/Q1562657
http://localhost/genre/genre_id/Q2016518,http://www.wikidata.org/entity/Q2016518
http://localhost/genre/genre_id/Q179461,http://www.wikidata.org/entity/Q179461
http://localhost/genre/genre_id/Q179805,http://www.wikidata.org/entity/Q179805
http://localhost/genre/genre_id/Q49084,http://www.wikidata.org/entity/Q49084
http://localhost/genre/genre_id/Q213051,http://www.wikidata.org/entity/Q213051
http://localhost/genre/genre_id/Q185598,http://www.wikidata.org/entity/Q185598
http://localhost/genre/genre_id/Q59126,http://www.wikidata.org/entity/Q59126
http://localhost/genre/genre_id/Q215304,http://www.wikidata.org/entity/Q215304
http://localhost/genre/genre_id/Q384515,http://www.wikidata.org/entity/Q384515
http://localhost/genre/genre_id/Q197949,http://www.wikidata.org/entity/Q197949
http://localhost/genre/genre_id/Q149537,http://www.wikidata.org/entity/Q149537
http://localhost/genre/genre_id/Q170539,http://www.wikidata.org/entity/Q170539
http://localhost/genre/genre_id/Q36192,http://www.wikidata.org/entity/Q36192
http://localhost/genre/genre_id/Q465821,http://www.wikidata.org/entity/Q465821
http://localhost/genre/genre_id/Q35874,http://www.wikidata.org/entity/Q35874
http://localhost/genre/genre_id/Q131539,http://www.wikidata.org/entity/Q131539
http://localhost/genre/genre_id/Q223945,http://www.wikidata.org/entity/Q223945
http://localhost/genre/genre_id/Q224989,http://www.wikidata.org/entity/Q224989
http://localhost/genre/genre_id/Q20358335,http://www.wikidata.org/entity/Q20358335
http://localhost/genre/genre_id/Q20669641,http://www.wikidata.org/entity/Q20669641
http://localhost/genre/genre_id/Q20737414,http://www.wikidata.org/entity/Q20737414
http://localhost/genre/genre_id/Q215495,http://www.wikidata.org/entity/Q215495
http://localhost/genre/genre_id/Q580850,http://www.wikidata.org/entity/Q580850
http://localhost/genre/genre_id/Q619593,http://www.wikidata.org/entity/Q619593
http://localhost/genre/genre_id/Q908667,http://www.wikidata.org/entity/Q908667
http://localhost/genre/genre_id/Q53094,http://www.wikidata.org/entity/Q53094
http://localhost/genre/genre_id/Q1787111,http://www.wikidata.org/entity/Q1787111
http://localhost/genre/genre_id/Q193866,http://www.wikidata.org/entity/Q193866
http://localhost/genre/genre_id/Q192881,http://www.wikidata.org/entity/Q192881
http://localhost/genre/genre_id/Q26929719,http://www.wikidata.org/entity/Q26929719
http://localhost/genre/genre_id/Q30277550,http://www.wikidata.org/entity/Q30277550
http://localhost/genre/genre_id/Q590103,http://www.wikidata.org/entity/Q590103
http://localhost/genre/genre_id/Q622291,http://www.wikidata.org/entity/Q622291
http://localhost/genre/genre_id/Q192239,http://www.wikidata.org/entity/Q192239
http://localhost/genre/genre_id/Q286328,http://www.wikidata.org/entity/Q286328
http://localhost/genre/genre_id/Q481315,http://www.wikidata.org/entity/Q481315
http://localhost/genre/genre_id/Q944250,http://www.wikidata.org/entity/Q944250
http://localhost/genre/genre_id/Q1029945,http://www.wikidata.org/entity/Q1029945
http://localhost/genre/genre_id/Q1043197,http://www.wikidata.org/entity/Q1043197
http://localhost/genre/genre_id/Q948970,http://www.wikidata.org/entity/Q948970
http://localhost/genre/genre_id/Q1159457,http://www.wikidata.org/entity/Q1159457
http://localhost/genre/genre_id/Q1192185,http://www.wikidata.org/entity/Q1192185
http://localhost/genre/genre_id/Q474090,http://www.wikidata.org/entity/Q474090
http://localhost/genre/genre_id/Q3440956,http://www.wikidata.org/entity/Q3440956
http://localhost/genre/genre_id/Q6585139,http://www.wikidata.org/entity/Q6585139
http://localhost/genre/genre_id/Q15062348,http://www.wikidata.org/entity/Q15062348
http://localhost/genre/genre_id/Q531067,http://www.wikidata.org/entity/Q531067
http://localhost/genre/genre_id/Q546729,http://www.wikidata.org/entity/Q546729
http://localhost/genre/genre_id/Q5937792,http://www.wikidata.org/entity/Q5937792
http://localhost/genre/genre_id/Q761469,http://www.wikidata.org/entity/Q761469
http://localhost/genre/genre_id/Q861911,http://www.wikidata.org/entity/Q861911
http://localhost/genre/genre_id/Q651019,http://www.wikidata.org/entity/Q651019
http://localhost/genre/genre_id/Q1097273,http://www.wikidata.org/entity/Q1097273
http://localhost/genre/genre_id/Q21615367,http://www.wikidata.org/entity/Q21615367
http://localhost/genre/genre_id/Q21802675,http://www.wikidata.org/entity/Q21802675
http://localhost/genre/genre_id/Q870452,http://www.wikidata.org/entity/Q870452
http://localhost/genre/genre_id/Q971480,http://www.wikidata.org/entity/Q971480
http://localhost/genre/genre_id/Q858330,http://www.wikidata.org/entity/Q858330
http://localhost/genre/genre_id/Q905770,http://www.wikidata.org/entity/Q905770
http://localhost/genre/genre_id/Q311290,http://www.wikidata.org/entity/Q311290
http://localhost/genre/genre_id/Q603291,http://www.wikidata.org/entity/Q603291
http://localhost/genre/genre_id/Q849186,http://www.wikidata.org/entity/Q849186
http://localhost/genre/genre_id/Q2254211,http://www.wikidata.org/entity/Q2254211
http://localhost/genre/genre_id/Q2367164,http://www.wikidata.org/entity/Q2367164
http://localhost/genre/genre_id/Q2561390,http://www.wikidata.org/entity/Q2561390
http://localhost/genre/genre_id/Q2593937,http://www.wikidata.org/entity/Q2593937
http://localhost/genre/genre_id/Q2630193,http://www.wikidata.org/entity/Q2630193
http://localhost/genre/genre_id/Q2975633,http://www.wikidata.org/entity/Q2975633
http://localhost/genre/genre_id/Q3056541,http://www.wikidata.org/entity/Q3056541
http://localhost/genre/genre_id/Q1164267,http://www.wikidata.org/entity/Q1164267
http://localhost/genre/genre_id/Q1426213,http://www.wikidata.org/entity/Q1426213
http://localhost/genre/genre_id/Q41630,http://www.wikidata.org/entity/Q41630
http://localhost/genre/genre_id/Q1347298,http://www.wikidata.org/entity/Q1347298
http://localhost/genre/genre_id/Q2250271,http://www.wikidata.org/entity/Q2250271
http://localhost/genre/genre_id/Q2608088,http://www.wikidata.org/entity/Q2608088
http://localhost/genre/genre_id/Q3199667,http://www.wikidata.org/entity/Q3199667
http://localhost/genre/genre_id/Q3940786,http://www.wikidata.org/entity/Q3940786
http://localhost/genre/genre_id/Q4686880,http://www.wikidata.org/entity/Q4686880
http://localhost/genre/genre_id/Q16575965,http://www.wikidata.org/entity/Q16575965
http://localhost/genre/genre_id/Q6647667,http://www.wikidata.org/entity/Q6647667
http://localhost/genre/genre_id/Q7644030,http://www.wikidata.org/entity/Q7644030
http://localhost/genre/genre_id/Q11558987,http://www.wikidata.org/entity/Q11558987
http://localhost/genre/genre_id/Q7679101,http://www.wikidata.org/entity/Q7679101
http://localhost/genre/genre_id/Q9326077,http://www.wikidata.org/entity/Q9326077
http://localhost/genre/genre_id/Q20737410,http://www.wikidata.org/entity/Q20737410
http://localhost/genre/genre_id/Q18536349,http://www.wikidata.org/entity/Q18536349
http://localhost/genre/genre_id/Q110540276,http://www.wikidata.org/entity/Q110540276
http://localhost/genre/genre_id/Q7632212,http://www.wikidata.org/entity/Q7632212
http://localhost/genre/genre_id/Q19765983,http://www.wikidata.org/entity/Q19765983
http://localhost/genre/genre_id/Q6966208,http://www.wikidata.org/entity/Q6966208
http://localhost/genre/genre_id/Q3328821,http://www.wikidata.org/entity/Q3328821
http://localhost/genre/genre_id/Q3940779,http://www.wikidata.org/entity/Q3940779
http://localhost/genre/genre_id/Q17628188,http://www.wikidata.org/entity/Q17628188
http://localhost/genre/genre_id/Q336,http://www.wikidata.org/entity/Q336
http://localhost/genre/genre_id/Q10379557,http://www.wikidata.org/entity/Q10379557
http://localhost/genre/genre_id/Q10453828,http://www.wikidata.org/entity/Q10453828
http://localhost/genre/genre_id/Q11385322,http://www.wikidata.org/entity/Q11385322
http://localhost/genre/genre_id/Q10857409,http://www.wikidata.org/entity/Q10857409
http://localhost/genre/genre_id/Q2477112,http://www.wikidata.org/entity/Q2477112
http://localhost/genre/genre_id/Q4241184,http://www.wikidata.org/entity/Q4241184
http://localhost/genre/genre_id/Q16669008,http://www.wikidata.org/entity/Q16669008
http://localhost/genre/genre_id/Q17991521,http://www.wikidata.org/entity/Q17991521
http://localhost/genre/genre_id/Q20668387,http://www.wikidata.org/entity/Q20668387
http://localhost/genre/genre_id/Q185363,http://www.wikidata.org/entity/Q185363
http://localhost/genre/genre_id/Q1384425,http://www.wikidata.org/entity/Q1384425
http://localhost/genre/genre_id/Q84350094,http://www.wikidata.org/entity/Q84350094
http://localhost/genre/genre_id/Q111019576,http://www.wikidata.org/entity/Q111019576
http://localhost/genre/genre_id/Q111984153,http://www.wikidata.org/entity/Q111984153
http://localhost/genre/genre_id/Q2994242,http://www.wikidata.org/entity/Q2994242
http://localhost/genre/genre_id/Q10916116,http://www.wikidata.org/entity/Q10916116
http://localhost/genre/genre_id/Q13408937,http://www.wikidata.org/entity/Q13408937
http://localhost/genre/genre_id/Q693,http://www.wikidata.org/entity/Q693
http://localhost/genre/genre_id/Q2633346,http://www.wikidata.org/entity/Q2633346
http://localhost/genre/genre_id/Q3919251,http://www.wikidata.org/entity/Q3919251
http://localhost/genre/genre_id/Q26225484,http://www.wikidata.org/entity/Q26225484
